Die dem RKI übermittelten COVID-19-Fälle nach Meldewoche und  Geschlecht sowie Anteile mit für COVID-19 relevanten Symptomen, Anteile Hospitalisierter und Verstorbener für die Meldewochen KW 10 – 53/2020 und KW 01 - 24/2021;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2021;6;50,822;45;48%;52%;39,159;16.4%;42,516;5176;12%;1660;3.27%
2021;7;52,437;44;49%;51%;40,788;16.2%;43,928;5057;12%;1454;2.77%
2021;8;56,384;42;50%;50%;43,829;15.8%;46,962;4756;10%;1194;2.12%
2021;9;58,409;40;51%;49%;45,317;15.7%;48,077;4243;9%;1019;1.74%
2021;10;71,370;39;50%;50%;55,213;15.7%;57,660;4712;8%;1076;1.51%
2021;11;92,622;39;50%;50%;71,171;15.3%;74,288;5505;7%;1245;1.34%
2021;12;116,420;38;51%;49%;87,939;15.8%;93,212;6591;7%;1466;1.26%
2021;13;110,154;39;51%;49%;83,322;15.4%;88,116;6712;8%;1514;1.37%
2021;14;118,277;39;51%;49%;89,971;14.1%;94,868;7220;8%;1499;1.27%
2021;15;142,082;38;51%;49%;105,859;16.1%;113,738;7433;7%;1533;1.08%
2021;16;144,962;37;52%;48%;105,955;17.1%;115,147;7428;6%;1479;1.02%
2021;17;124,877;37;52%;48%;91,467;17.0%;98,368;6203;6%;1181;0.95%
2021;18;101,114;37;51%;49%;74,416;16.6%;79,995;5076;6%;863;0.85%
2021;19;70,897;37;51%;49%;52,297;17.3%;56,825;3691;6%;552;0.78%
2021;20;52,816;36;51%;49%;38,887;17.6%;42,201;2530;6%;364;0.69%
2021;21;29,924;35;51%;49%;21,947;18.4%;23,943;1548;6%;185;0.62%
2021;22;20,734;34;51%;49%;15,243;20.2%;16,805;1005;6%;83;0.40%
2022;23;14,084;33;51%;49%;10,109;21.8%;11,369;694;6%;33;0.23%
2022;24;7,238;32;52%;48%;4,702;23.0%;5,571;365;7%;7;0.10%
