;;;;;;;;;;;;
Stand: 29.12.2021 08:33:30;;;;;;;;;;;;
;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen; Anzahl mit Angaben zu Symptomen ;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome; Anzahl mit Angaben zur Hospitalisierung ; Anzahl hospitalisiert ;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation; Anzahl Verstorben ;Anteil Verstorben
2020;46;127,795;42;48%;52%; 87,611    ;14.7%; 96,566    ; 7,621    ;8%; 2,521    ;1.97%
2020;47;128,371;43;47%;53%; 88,456    ;14.7%; 96,582    ; 8,163    ;8%; 3,207    ;2.50%
2020;48;123,156;44;47%;53%; 84,490    ;15.4%; 92,413    ; 8,407    ;9%; 3,579    ;2.91%
2020;49;128,362;45;46%;54%; 89,674    ;14.1%; 96,594    ; 9,256    ;10%; 4,457    ;3.47%
2020;50;156,291;46;45%;55%; 110,413    ;14.5%; 117,596    ; 11,363    ;10%; 5,737    ;3.67%
2020;51;174,710;46;45%;55%; 122,330    ;14.4%; 130,222    ; 12,646    ;10%; 6,430    ;3.68%
2020;52;138,939;48;44%;56%; 95,467    ;15.8%; 103,392    ; 11,121    ;11%; 5,690    ;4.10%
2020;53;123,051;49;44%;56%; 87,438    ;13.4%; 93,546    ; 11,055    ;12%; 5,682    ;4.62%
2021;1;145,436;48;45%;55%; 106,553    ;13.1%; 111,646    ; 11,257    ;10%; 5,699    ;3.92%
2021;2;118,873;48;45%;55%; 86,019    ;15.9%; 91,658    ; 9,974    ;11%; 5,064    ;4.26%
2021;3;95,513;48;46%;54%; 71,000    ;16.0%; 75,999    ; 8,929    ;12%; 4,056    ;4.25%
2021;4;78,122;48;46%;54%; 58,786    ;16.1%; 64,071    ; 7,578    ;12%; 3,065    ;3.92%
2021;5;64,553;46;47%;53%; 49,684    ;16.2%; 53,464    ; 6,507    ;12%; 2,239    ;3.47%
2021;6;50,802;45;48%;52%; 40,040    ;16.6%; 42,450    ; 5,236    ;12%; 1,674    ;3.30%
2021;7;52,386;44;49%;51%; 41,714    ;16.3%; 44,031    ; 5,154    ;12%; 1,468    ;2.80%
2021;8;56,340;42;50%;50%; 44,910    ;16.1%; 47,231    ; 4,849    ;10%; 1,215    ;2.16%
2021;9;58,367;40;51%;49%; 47,188    ;16.0%; 48,817    ; 4,448    ;9%; 1,043    ;1.79%
2021;10;71,317;39;50%;50%; 57,744    ;16.1%; 58,833    ; 4,924    ;8%; 1,089    ;1.53%
2021;11;92,577;39;50%;50%; 74,463    ;15.6%; 75,821    ; 5,801    ;8%; 1,274    ;1.38%
2021;12;116,263;38;51%;49%; 91,816    ;16.2%; 94,834    ; 6,895    ;7%; 1,512    ;1.30%
2021;13;110,100;39;51%;49%; 86,365    ;15.7%; 89,328    ; 6,947    ;8%; 1,576    ;1.43%
2021;14;118,270;39;51%;49%; 94,344    ;14.1%; 95,644    ; 7,615    ;8%; 1,571    ;1.33%
2021;15;142,047;38;51%;49%; 111,819    ;16.1%; 115,116    ; 7,842    ;7%; 1,612    ;1.13%
2021;16;144,737;37;52%;48%; 113,729    ;17.3%; 117,576    ; 8,012    ;7%; 1,603    ;1.11%
2021;17;124,784;37;52%;48%; 99,066    ;17.5%; 100,859    ; 6,763    ;7%; 1,287    ;1.03%
2021;18;100,974;37;51%;49%; 81,539    ;17.1%; 82,587    ; 5,521    ;7%; 996    ;0.99%
2021;19;70,793;37;51%;49%; 57,071    ;17.5%; 57,887    ; 4,067    ;7%; 659    ;0.93%
2021;20;52,684;36;51%;49%; 42,506    ;18.0%; 43,436    ; 2,789    ;6%; 438    ;0.83%
2021;21;29,882;35;52%;48%; 24,290    ;18.7%; 24,808    ; 1,716    ;7%; 257    ;0.86%
2021;22;20,682;34;51%;49%; 16,653    ;20.0%; 17,194    ; 1,141    ;7%; 140    ;0.68%
2021;23;14,036;33;51%;49%; 11,351    ;22.2%; 11,910    ; 812    ;7%; 66    ;0.47%
2021;24;7,275;32;51%;49%; 5,851    ;22.6%; 6,201    ; 525    ;8%; 46    ;0.63%
2021;25;4,827;32;54%;46%; 3,941    ;21.4%; 4,104    ; 362    ;9%; 30    ;0.62%
2021;26;4,358;32;53%;47%; 3,662    ;17.1%; 3,744    ; 317    ;8%; 23    ;0.53%
2021;27;5,574;32;53%;47%; 4,780    ;13.3%; 4,715    ; 362    ;8%; 24    ;0.43%
2021;28;9,101;30;54%;46%; 7,963    ;12.5%; 7,651    ; 413    ;5%; 29    ;0.32%
2021;29;12,625;30;52%;48%; 11,118    ;12.1%; 10,382    ; 586    ;6%; 39    ;0.31%
2021;30;15,503;31;52%;48%; 13,648    ;12.2%; 12,605    ; 784    ;6%; 69    ;0.45%
2021;31;20,414;30;52%;48%; 17,720    ;12.6%; 16,164    ; 1,012    ;6%; 85    ;0.42%
2021;32;32,063;30;51%;49%; 27,445    ;12.3%; 24,690    ; 1,658    ;7%; 141    ;0.44%
2021;33;49,621;29;51%;49%; 41,010    ;14.9%; 38,078    ; 2,347    ;6%; 220    ;0.44%
2021;34;66,349;29;51%;49%; 53,296    ;15.8%; 50,739    ; 3,184    ;6%; 342    ;0.52%
2021;35;74,675;30;50%;50%; 58,309    ;16.4%; 55,891    ; 3,247    ;6%; 414    ;0.55%
2021;36;71,664;30;50%;50%; 56,033    ;15.3%; 53,557    ; 3,268    ;6%; 429    ;0.60%
2021;37;61,454;31;51%;49%; 48,840    ;15.4%; 46,341    ; 2,755    ;6%; 361    ;0.59%
2021;38;53,604;31;50%;50%; 42,664    ;14.6%; 40,493    ; 2,457    ;6%; 342    ;0.64%
2021;39;56,463;32;50%;50%; 45,753    ;12.8%; 43,241    ; 2,525    ;6%; 404    ;0.72%
2021;40;57,974;34;50%;50%; 47,887    ;12.3%; 44,289    ; 2,583    ;6%; 465    ;0.80%
2021;41;65,318;34;49%;51%; 53,507    ;10.6%; 49,369    ; 3,037    ;6%; 543    ;0.83%
2021;42;97,684;36;49%;51%; 78,766    ;10.1%; 72,104    ; 4,692    ;7%; 977    ;1.00%
2021;43;137,017;36;49%;51%; 106,419    ;10.9%; 97,675    ; 5,825    ;6%; 1,186    ;0.87%
2021;44;177,924;37;49%;51%; 124,336    ;10.4%; 116,673    ; 6,867    ;6%; 1,526    ;0.86%
2021;45;271,390;36;49%;51%; 159,066    ;11.2%; 164,887    ; 8,536    ;5%; 2,018    ;0.74%
2021;46;351,734;36;49%;51%; 179,387    ;11.9%; 199,228    ; 9,967    ;5%; 2,307    ;0.66%
2021;47;403,372;36;49%;51%; 185,785    ;12.3%; 209,444    ; 10,340    ;5%; 2,491    ;0.62%
2021;48;388,241;36;50%;50%; 168,301    ;12.5%; 196,825    ; 9,908    ;5%; 2,019    ;0.52%
2021;49;337,920;35;49%;51%; 146,476    ;12.8%; 172,598    ; 8,832    ;5%; 1,508    ;0.45%
2021;50;273,383;34;49%;51%; 112,879    ;13.3%; 139,548    ; 6,698    ;5%; 854    ;0.31%
2021;51;193,118;34;49%;51%; 70,490    ;15.3%; 93,690    ; 3,596    ;4%; 230    ;0.12%
