Die 7-Tage-Inzidenz für hospitalisierte COVID-19-Fälle /100.000 Einwohner nach Meldedatum basierend auf der Verordnung vom 13.07.2021 zur Meldepflicht der Krankenhausaufnahme von COVID-19 Hospitalisierten ab KW28/2021.;;;;;;;;;;;;
Stand: 13.10.2021 08:23:40;;;;;;;;;;;;
;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2020;43;74,870;40;50%;50%;53,126;15.1%;58,774;4189;7%;1011;1.35%
2020;44;111,015;41;50%;50%;76,687;15.4%;84,831;6009;7%;1617;1.46%
2020;45;125,721;41;49%;51%;87,034;15.0%;94,442;6914;7%;1888;1.50%
2020;46;127,773;42;48%;52%;87,638;14.7%;96,845;7611;8%;2519;1.97%
2020;47;128,356;43;47%;53%;88,499;14.7%;96,846;8161;8%;3205;2.50%
2020;48;123,159;44;47%;53%;84,513;15.4%;92,609;8406;9%;3575;2.90%
2020;49;128,351;45;46%;54%;89,697;14.1%;96,845;9255;10%;4450;3.47%
2020;50;156,288;46;45%;55%;110,410;14.5%;117,829;11358;10%;5730;3.67%
2020;51;174,698;46;45%;55%;122,287;14.4%;130,481;12635;10%;6417;3.67%
2020;52;138,942;48;44%;56%;95,432;15.8%;103,594;11123;11%;5686;4.09%
2020;53;123,073;49;44%;56%;87,411;13.4%;93,789;11059;12%;5679;4.61%
2021;1;145,442;48;45%;55%;106,090;13.2%;111,792;11251;10%;5689;3.91%
2021;2;118,896;48;45%;55%;85,752;15.9%;91,816;9971;11%;5047;4.24%
2021;3;95,518;48;46%;54%;70,794;16.0%;76,224;8920;12%;4045;4.23%
2021;4;78,126;48;46%;54%;58,697;16.1%;64,320;7569;12%;3062;3.92%
2021;5;64,558;46;47%;53%;49,616;16.2%;53,663;6493;12%;2235;3.46%
2021;6;50,807;45;48%;52%;39,944;16.5%;42,577;5230;12%;1672;3.29%
2021;7;52,388;44;49%;51%;41,674;16.3%;44,138;5156;12%;1467;2.80%
2021;8;56,350;42;50%;50%;44,875;16.1%;47,339;4850;10%;1207;2.14%
2021;9;58,368;40;51%;49%;47,136;16.0%;48,983;4438;9%;1042;1.79%
2021;10;71,306;39;50%;50%;57,657;16.0%;58,977;4916;8%;1087;1.52%
2021;11;92,580;39;50%;50%;74,368;15.6%;76,032;5789;8%;1271;1.37%
2021;12;116,268;38;51%;49%;91,697;16.2%;95,238;6886;7%;1508;1.30%
2021;13;110,097;39;51%;49%;86,238;15.7%;89,731;6933;8%;1570;1.43%
2021;14;118,264;39;51%;49%;94,205;14.1%;96,196;7592;8%;1567;1.33%
2021;15;142,055;38;51%;49%;111,696;16.1%;115,942;7844;7%;1605;1.13%
2021;16;144,749;37;52%;48%;113,613;17.3%;118,386;8011;7%;1594;1.10%
2021;17;124,790;37;52%;48%;98,943;17.5%;101,590;6763;7%;1278;1.02%
2021;18;100,988;37;51%;49%;81,235;17.1%;83,216;5515;7%;991;0.98%
2021;19;70,823;37;51%;49%;56,983;17.5%;58,506;4052;7%;655;0.92%
2021;20;52,693;36;51%;49%;42,404;18.0%;43,699;2788;6%;435;0.83%
2021;21;29,870;35;52%;48%;24,198;18.7%;25,027;1716;7%;255;0.85%
2021;22;20,671;34;51%;49%;16,604;20.0%;17,317;1140;7%;138;0.67%
2021;23;14,027;33;51%;49%;11,308;22.3%;12,020;812;7%;66;0.47%
2021;24;7,264;32;52%;48%;5,823;22.6%;6,241;523;8%;43;0.59%
2021;25;4,817;32;54%;46%;3,929;21.4%;4,134;359;9%;30;0.62%
2021;26;4,350;32;53%;47%;3,647;17.1%;3,756;314;8%;22;0.51%
2021;27;5,565;32;53%;47%;4,775;13.2%;4,782;360;8%;24;0.43%
2021;28;9,091;30;54%;46%;7,949;12.5%;7,756;411;5%;29;0.32%
2021;29;12,617;30;52%;48%;11,056;12.1%;10,359;581;6%;37;0.29%
2021;30;15,490;31;52%;48%;13,550;12.2%;12,523;778;6%;66;0.43%
2021;31;20,393;30;52%;48%;17,515;12.5%;15,816;996;6%;84;0.41%
2021;32;32,040;30;51%;49%;26,831;12.3%;24,046;1624;7%;135;0.42%
2021;33;49,598;29;51%;49%;40,180;14.9%;37,178;2296;6%;202;0.41%
2021;34;66,277;29;51%;49%;51,857;15.7%;48,990;3115;6%;316;0.48%
2021;35;74,639;30;50%;50%;55,254;16.5%;52,953;3109;6%;369;0.49%
2021;36;71,608;30;50%;50%;52,659;15.2%;50,473;3090;6%;364;0.51%
2021;37;61,385;31;51%;49%;46,058;15.4%;44,308;2609;6%;288;0.47%
2021;38;53,564;31;50%;50%;40,282;14.6%;38,864;2331;6%;227;0.42%
2021;39;56,395;32;50%;50%;41,477;12.8%;40,143;2229;6%;178;0.32%
2021;40;57,438;34;50%;50%;39,379;13.0%;38,550;1806;5%;70;0.12%
