Stand: 09.03.2022 07:57:14;;;;;;;;;;;;
;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2020;41;26,122;39;51%;49%;20,234;16.1%;21,478;1624;8%;246;0.94%
2020;42;42,056;39;51%;49%;31,330;15.7%;33,908;2362;7%;463;1.10%
2020;43;74,865;40;50%;50%;53,259;15.1%;58,372;4173;7%;1016;1.36%
2020;44;111,000;41;50%;50%;76,987;15.3%;84,577;6004;7%;1620;1.46%
2020;45;125,720;41;49%;51%;87,219;15.0%;94,223;6923;7%;1898;1.51%
2020;46;127,798;42;48%;52%;87,645;14.7%;96,567;7619;8%;2529;1.98%
2020;47;128,393;43;47%;53%;88,570;14.7%;96,544;8173;8%;3216;2.50%
2020;48;123,140;44;47%;53%;84,492;15.4%;92,352;8395;9%;3586;2.91%
2020;49;128,359;45;46%;54%;89,676;14.1%;96,488;9257;10%;4464;3.48%
2020;50;156,300;46;45%;55%;110,405;14.5%;117,447;11348;10%;5740;3.67%
2020;51;174,683;46;45%;55%;122,343;14.4%;130,072;12651;10%;6433;3.68%
2020;52;138,927;48;44%;56%;95,512;15.8%;103,236;11112;11%;5697;4.10%
2020;53;123,082;49;44%;56%;87,508;13.4%;93,491;11055;12%;5703;4.63%
2021;1;145,480;48;45%;55%;106,581;13.1%;111,587;11253;10%;5715;3.93%
2021;2;118,901;48;45%;55%;86,007;15.9%;91,583;9980;11%;5075;4.27%
2021;3;95,546;48;46%;54%;71,008;16.0%;75,931;8925;12%;4079;4.27%
2021;4;78,177;48;46%;54%;58,799;16.1%;64,048;7572;12%;3077;3.94%
2021;5;64,581;46;47%;53%;49,679;16.2%;53,414;6509;12%;2244;3.47%
2021;6;50,818;45;48%;52%;40,048;16.6%;42,426;5237;12%;1675;3.30%
2021;7;52,424;44;49%;51%;41,725;16.3%;43,990;5154;12%;1472;2.81%
2021;8;56,372;42;50%;50%;44,947;16.1%;47,196;4850;10%;1215;2.16%
2021;9;58,402;40;51%;49%;47,199;16.0%;48,742;4444;9%;1045;1.79%
2021;10;71,337;39;50%;50%;57,759;16.1%;58,729;4917;8%;1091;1.53%
2021;11;92,600;39;50%;50%;74,484;15.5%;75,530;5795;8%;1275;1.38%
2021;12;116,282;38;51%;49%;91,844;16.2%;94,332;6901;7%;1518;1.31%
2021;13;110,085;39;51%;49%;86,370;15.7%;89,066;6953;8%;1581;1.44%
2021;14;118,253;39;51%;49%;94,354;14.1%;95,184;7615;8%;1578;1.33%
2021;15;142,063;38;51%;49%;111,825;16.1%;114,814;7844;7%;1616;1.14%
2021;16;144,752;37;52%;48%;113,763;17.3%;117,037;8021;7%;1606;1.11%
2021;17;124,793;37;52%;48%;99,070;17.5%;100,456;6773;7%;1294;1.04%
2021;18;100,972;37;51%;49%;81,627;17.1%;82,390;5529;7%;1003;0.99%
2021;19;70,804;37;51%;49%;57,416;17.5%;58,161;4065;7%;664;0.94%
2021;20;52,694;36;51%;49%;42,840;18.1%;43,636;2795;6%;440;0.84%
2021;21;29,888;35;52%;48%;24,295;18.7%;24,690;1722;7%;259;0.87%
2021;22;20,684;34;51%;49%;16,662;20.0%;17,127;1142;7%;141;0.68%
2021;23;14,052;33;51%;49%;11,352;22.2%;11,869;813;7%;66;0.47%
2021;24;7,278;32;51%;49%;5,850;22.6%;6,156;526;9%;46;0.63%
2021;25;4,844;32;54%;46%;3,944;21.4%;4,075;362;9%;30;0.62%
2021;26;4,374;32;53%;47%;3,667;17.2%;3,731;318;9%;24;0.55%
2021;27;5,581;32;53%;47%;4,781;13.3%;4,691;363;8%;24;0.43%
2021;28;9,103;30;54%;46%;7,961;12.5%;7,617;413;5%;29;0.32%
2021;29;12,629;30;52%;48%;11,119;12.1%;10,384;586;6%;40;0.32%
2021;30;15,508;31;52%;48%;13,654;12.1%;12,621;786;6%;69;0.44%
2021;31;20,416;30;52%;48%;17,723;12.6%;16,158;1010;6%;86;0.42%
2021;32;32,068;30;51%;49%;27,456;12.3%;24,873;1667;7%;143;0.45%
2021;33;49,638;29;51%;49%;41,055;14.9%;38,362;2354;6%;221;0.45%
2021;34;66,367;29;51%;49%;53,319;15.8%;50,866;3190;6%;344;0.52%
2021;35;74,710;30;50%;50%;58,381;16.5%;56,285;3261;6%;427;0.57%
2021;36;71,673;30;50%;50%;56,223;15.3%;53,930;3280;6%;444;0.62%
2021;37;61,454;31;51%;49%;49,006;15.4%;46,580;2769;6%;382;0.62%
2021;38;53,601;31;50%;50%;42,955;14.6%;40,684;2469;6%;350;0.65%
2021;39;56,486;32;50%;50%;46,257;12.8%;43,411;2540;6%;415;0.73%
2021;40;58,002;34;50%;50%;48,369;12.4%;44,483;2613;6%;481;0.83%
2021;41;65,351;34;49%;51%;54,053;10.6%;49,676;3054;6%;570;0.87%
2021;42;97,730;36;49%;51%;80,202;10.0%;72,835;4725;6%;1031;1.05%
2021;43;137,030;36;49%;51%;108,897;10.9%;99,219;5891;6%;1256;0.92%
2021;44;177,881;37;49%;51%;129,160;10.4%;118,917;6982;6%;1647;0.93%
2021;45;271,277;36;49%;51%;170,427;11.0%;167,755;8722;5%;2232;0.82%
2021;46;351,735;36;49%;51%;196,559;11.7%;203,748;10286;5%;2637;0.75%
2021;47;403,357;36;49%;51%;204,209;12.0%;218,185;10856;5%;3000;0.74%
2021;48;388,273;36;50%;50%;186,922;12.5%;205,860;10447;5%;2778;0.72%
2021;49;338,216;35;49%;51%;164,494;13.2%;182,551;9597;5%;2423;0.72%
2021;50;273,618;34;49%;51%;135,245;14.2%;151,566;7820;5%;1905;0.70%
2021;51;193,929;34;49%;51%;96,848;15.2%;107,384;5380;5%;1222;0.63%
2021;52;208,689;35;49%;51%;103,019;12.8%;115,268;5190;5%;962;0.46%
2022;1;338,070;33;49%;51%;150,794;13.7%;183,397;5103;3%;789;0.23%
2022;2;486,028;31;50%;50%;170,252;16.3%;238,097;4924;2%;623;0.13%
2022;3;795,823;30;50%;50%;214,258;16.1%;342,560;6483;2%;733;0.09%
2022;4;1,108,984;30;49%;51%;228,788;16.4%;437,262;7726;2%;896;0.08%
2022;5;1,287,879;31;49%;51%;235,382;15.6%;474,181;9317;2%;1114;0.09%
2022;6;1,305,997;32;48%;52%;241,523;14.9%;497,701;9430;2%;1182;0.09%
2022;7;1,189,499;33;48%;52%;209,794;14.4%;458,846;9200;2%;1003;0.08%
2022;8;1,089,009;34;48%;52%;184,729;13.8%;412,896;8235;2%;627;0.06%
2023;9;1,113,197;35;47%;53%;150,362;12.5%;410,205;6609;2%;273;0.02%
