Die dem RKI übermittelten COVID-19-Fälle nach Meldewoche und  Geschlecht sowie Anteile mit für COVID-19 relevanten Symptomen, Anteile Hospitalisierter und Verstorbener für die Meldewochen KW 10 – 53/2020 und KW 01 - 26/2021;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2021;4;78,160;48;46%;54%;56,858;15.9%;63,036;7401;12%;3049;3.90%
2021;5;64,598;46;47%;53%;48,955;16.0%;53,819;6477;12%;2217;3.43%
2021;6;50,809;45;48%;52%;39,396;16.4%;42,679;5196;12%;1667;3.28%
2021;7;52,435;44;49%;51%;41,041;16.3%;44,144;5102;12%;1462;2.79%
2021;8;56,378;42;50%;50%;44,100;15.9%;47,202;4796;10%;1195;2.12%
2021;9;58,393;40;51%;49%;46,481;15.9%;49,175;4384;9%;1029;1.76%
2021;10;71,327;39;50%;50%;56,907;15.9%;59,205;4880;8%;1081;1.52%
2021;11;92,616;39;50%;50%;73,500;15.5%;76,502;5723;7%;1252;1.35%
2021;12;116,384;38;51%;49%;90,268;16.0%;95,403;6787;7%;1478;1.27%
2021;13;110,139;39;51%;49%;84,268;15.5%;89,252;6822;8%;1536;1.39%
2021;14;118,305;39;51%;49%;92,683;14.1%;96,893;7497;8%;1527;1.29%
2021;15;142,085;38;51%;49%;109,319;16.1%;116,514;7745;7%;1565;1.10%
2021;16;144,958;37;52%;48%;110,060;17.2%;118,521;7752;7%;1517;1.05%
2021;17;124,889;37;52%;48%;94,139;17.1%;100,473;6384;6%;1216;0.97%
2021;18;101,128;37;51%;49%;77,077;16.8%;81,680;5220;6%;925;0.91%
2021;19;70,893;37;51%;49%;53,790;17.4%;57,812;3789;7%;604;0.85%
2021;20;52,798;36;51%;49%;40,178;17.8%;43,237;2644;6%;396;0.75%
2021;21;29,925;35;52%;48%;22,991;18.6%;24,771;1627;7%;228;0.76%
2021;22;20,732;34;51%;49%;15,959;20.2%;17,389;1072;6%;111;0.54%
2021;23;14,058;33;51%;49%;10,900;22.3%;11,985;772;6%;49;0.35%
2021;24;7,273;32;52%;48%;5,452;22.7%;6,113;479;8%;26;0.36%
2021;25;4,803;32;54%;46%;3,466;21.2%;3,900;315;8%;13;0.27%
2021;26;4,288;32;53%;47%;2,866;18.0%;3,244;221;7%;4;0.09%
