;;;;;;;;;;;;
Stand: 22.12.2021 08:23:24;;;;;;;;;;;;
;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen; Anzahl mit Angaben zu Symptomen ;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome; Anzahl mit Angaben zur Hospitalisierung ; Anzahl hospitalisiert ;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation; Anzahl Verstorben ;Anteil Verstorben
2020;46;127,796;42;48%;52%; 87,609    ;14.7%; 96,569    ; 7,620    ;8%; 2,521    ;1.97%
2020;47;128,373;43;47%;53%; 88,459    ;14.7%; 96,593    ; 8,163    ;8%; 3,206    ;2.50%
2020;48;123,157;44;47%;53%; 84,491    ;15.4%; 92,423    ; 8,405    ;9%; 3,579    ;2.91%
2020;49;128,361;45;46%;54%; 89,666    ;14.1%; 96,602    ; 9,256    ;10%; 4,457    ;3.47%
2020;50;156,291;46;45%;55%; 110,416    ;14.5%; 117,608    ; 11,363    ;10%; 5,736    ;3.67%
2020;51;174,710;46;45%;55%; 122,318    ;14.4%; 130,236    ; 12,646    ;10%; 6,427    ;3.68%
2020;52;138,937;48;44%;56%; 95,461    ;15.8%; 103,402    ; 11,120    ;11%; 5,691    ;4.10%
2020;53;123,050;49;44%;56%; 87,436    ;13.4%; 93,558    ; 11,053    ;12%; 5,682    ;4.62%
2021;1;145,436;48;45%;55%; 106,551    ;13.1%; 111,654    ; 11,257    ;10%; 5,699    ;3.92%
2021;2;118,873;48;45%;55%; 86,018    ;15.9%; 91,665    ; 9,971    ;11%; 5,063    ;4.26%
2021;3;95,511;48;46%;54%; 70,998    ;16.0%; 76,008    ; 8,929    ;12%; 4,056    ;4.25%
2021;4;78,124;48;46%;54%; 58,787    ;16.1%; 64,082    ; 7,578    ;12%; 3,065    ;3.92%
2021;5;64,553;46;47%;53%; 49,685    ;16.2%; 53,467    ; 6,507    ;12%; 2,239    ;3.47%
2021;6;50,802;45;48%;52%; 40,039    ;16.6%; 42,452    ; 5,235    ;12%; 1,674    ;3.30%
2021;7;52,384;44;49%;51%; 41,713    ;16.3%; 44,029    ; 5,154    ;12%; 1,468    ;2.80%
2021;8;56,341;42;50%;50%; 44,909    ;16.1%; 47,234    ; 4,850    ;10%; 1,213    ;2.15%
2021;9;58,369;40;51%;49%; 47,190    ;16.0%; 48,826    ; 4,448    ;9%; 1,043    ;1.79%
2021;10;71,321;39;50%;50%; 57,747    ;16.1%; 58,847    ; 4,926    ;8%; 1,089    ;1.53%
2021;11;92,579;39;50%;50%; 74,462    ;15.6%; 75,828    ; 5,801    ;8%; 1,273    ;1.38%
2021;12;116,267;38;51%;49%; 91,818    ;16.2%; 94,856    ; 6,895    ;7%; 1,512    ;1.30%
2021;13;110,101;39;51%;49%; 86,366    ;15.7%; 89,350    ; 6,948    ;8%; 1,575    ;1.43%
2021;14;118,270;39;51%;49%; 94,341    ;14.1%; 95,657    ; 7,613    ;8%; 1,571    ;1.33%
2021;15;142,052;38;51%;49%; 111,820    ;16.1%; 115,132    ; 7,842    ;7%; 1,612    ;1.13%
2021;16;144,737;37;52%;48%; 113,726    ;17.3%; 117,619    ; 8,011    ;7%; 1,603    ;1.11%
2021;17;124,785;37;52%;48%; 99,047    ;17.5%; 101,023    ; 6,765    ;7%; 1,287    ;1.03%
2021;18;100,976;37;51%;49%; 81,501    ;17.1%; 82,734    ; 5,525    ;7%; 996    ;0.99%
2021;19;70,795;37;51%;49%; 57,054    ;17.5%; 57,998    ; 4,064    ;7%; 658    ;0.93%
2021;20;52,683;36;51%;49%; 42,495    ;18.0%; 43,475    ; 2,790    ;6%; 438    ;0.83%
2021;21;29,881;35;52%;48%; 24,279    ;18.7%; 24,827    ; 1,718    ;7%; 257    ;0.86%
2021;22;20,681;34;51%;49%; 16,648    ;20.0%; 17,201    ; 1,142    ;7%; 140    ;0.68%
2021;23;14,036;33;51%;49%; 11,350    ;22.2%; 11,910    ; 812    ;7%; 66    ;0.47%
2021;24;7,273;32;51%;49%; 5,848    ;22.6%; 6,201    ; 525    ;8%; 46    ;0.63%
2021;25;4,827;32;54%;46%; 3,941    ;21.4%; 4,104    ; 362    ;9%; 30    ;0.62%
2021;26;4,358;32;53%;47%; 3,661    ;17.2%; 3,745    ; 317    ;8%; 23    ;0.53%
2021;27;5,574;32;53%;47%; 4,780    ;13.3%; 4,721    ; 362    ;8%; 24    ;0.43%
2021;28;9,100;30;54%;46%; 7,962    ;12.5%; 7,658    ; 412    ;5%; 29    ;0.32%
2021;29;12,624;30;52%;48%; 11,118    ;12.1%; 10,388    ; 586    ;6%; 39    ;0.31%
2021;30;15,504;31;52%;48%; 13,646    ;12.2%; 12,616    ; 783    ;6%; 68    ;0.44%
2021;31;20,412;30;52%;48%; 17,716    ;12.6%; 16,034    ; 1,013    ;6%; 85    ;0.42%
2021;32;32,065;30;51%;49%; 27,442    ;12.3%; 24,676    ; 1,660    ;7%; 141    ;0.44%
2021;33;49,625;29;51%;49%; 40,996    ;14.9%; 38,042    ; 2,349    ;6%; 220    ;0.44%
2021;34;66,347;29;51%;49%; 53,287    ;15.8%; 50,516    ; 3,184    ;6%; 342    ;0.52%
2021;35;74,674;30;50%;50%; 58,263    ;16.4%; 55,842    ; 3,243    ;6%; 413    ;0.55%
2021;36;71,658;30;50%;50%; 55,893    ;15.3%; 53,467    ; 3,265    ;6%; 429    ;0.60%
2021;37;61,451;31;51%;49%; 48,709    ;15.4%; 46,308    ; 2,754    ;6%; 360    ;0.59%
2021;38;53,604;31;50%;50%; 42,543    ;14.6%; 40,481    ; 2,452    ;6%; 341    ;0.64%
2021;39;56,460;32;50%;50%; 45,698    ;12.8%; 43,226    ; 2,524    ;6%; 400    ;0.71%
2021;40;57,975;34;50%;50%; 47,855    ;12.3%; 44,276    ; 2,582    ;6%; 458    ;0.79%
2021;41;65,311;34;49%;51%; 53,470    ;10.6%; 49,331    ; 3,035    ;6%; 542    ;0.83%
2021;42;97,678;36;49%;51%; 78,465    ;10.1%; 72,021    ; 4,676    ;6%; 972    ;1.00%
2021;43;137,016;36;49%;51%; 105,863    ;10.9%; 97,239    ; 5,805    ;6%; 1,168    ;0.85%
2021;44;177,901;37;49%;51%; 122,504    ;10.5%; 115,913    ; 6,834    ;6%; 1,497    ;0.84%
2021;45;271,353;36;49%;51%; 156,194    ;11.2%; 163,314    ; 8,466    ;5%; 1,945    ;0.72%
2021;46;351,775;36;49%;51%; 176,178    ;11.9%; 197,203    ; 9,862    ;5%; 2,213    ;0.63%
2021;47;403,272;36;49%;51%; 181,038    ;12.3%; 206,646    ; 10,174    ;5%; 2,289    ;0.57%
2021;48;388,233;36;50%;50%; 161,621    ;12.4%; 193,866    ; 9,577    ;5%; 1,699    ;0.44%
2021;49;337,818;35;49%;51%; 136,604    ;12.7%; 167,333    ; 8,098    ;5%; 1,054    ;0.31%
2021;50;272,211;34;49%;51%; 97,239    ;13.8%; 130,766    ; 5,229    ;4%; 398    ;0.15%
