Stand: 06.04.2022 07:14:13;;;;;;;;;;;;
;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2021;4;78,180;48;46%;54%;58,788;16.1%;63,999;7576;12%;3079;3.94%
2021;5;64,587;46;47%;53%;49,666;16.2%;53,377;6517;12%;2246;3.48%
2021;6;50,815;45;48%;52%;40,046;16.6%;42,415;5240;12%;1675;3.30%
2021;7;52,432;44;49%;51%;41,716;16.3%;43,959;5155;12%;1471;2.81%
2021;8;56,386;42;50%;50%;44,943;16.1%;47,170;4854;10%;1218;2.16%
2021;9;58,433;40;51%;49%;47,208;16.0%;48,715;4446;9%;1045;1.79%
2021;10;71,393;39;50%;50%;57,778;16.1%;58,705;4919;8%;1095;1.53%
2021;11;92,653;39;50%;50%;74,498;15.5%;75,477;5798;8%;1276;1.38%
2021;12;116,324;38;51%;49%;91,848;16.2%;94,291;6901;7%;1520;1.31%
2021;13;110,107;39;51%;49%;86,383;15.7%;89,023;6958;8%;1581;1.44%
2021;14;118,255;39;51%;49%;94,358;14.1%;95,110;7616;8%;1578;1.33%
2021;15;142,079;38;51%;49%;111,843;16.1%;114,731;7849;7%;1616;1.14%
2021;16;144,791;37;52%;48%;113,786;17.3%;116,955;8024;7%;1608;1.11%
2021;17;124,813;37;52%;48%;99,082;17.5%;100,373;6777;7%;1294;1.04%
2021;18;100,981;37;51%;49%;81,635;17.1%;82,330;5530;7%;1003;0.99%
2021;19;70,811;37;51%;49%;57,422;17.5%;58,127;4065;7%;665;0.94%
2021;20;52,700;36;51%;49%;42,846;18.0%;43,593;2794;6%;441;0.84%
2021;21;29,898;35;52%;48%;24,297;18.7%;24,648;1721;7%;259;0.87%
2021;22;20,690;34;51%;49%;16,663;20.0%;17,103;1142;7%;141;0.68%
2021;23;14,058;33;51%;49%;11,356;22.2%;11,856;812;7%;66;0.47%
2021;24;7,278;32;51%;49%;5,849;22.6%;6,146;526;9%;46;0.63%
2021;25;4,845;32;54%;46%;3,946;21.4%;4,075;362;9%;30;0.62%
2021;26;4,377;32;53%;47%;3,668;17.2%;3,729;318;9%;24;0.55%
2021;27;5,582;32;53%;47%;4,781;13.3%;4,685;363;8%;25;0.45%
2021;28;9,108;30;54%;46%;7,965;12.5%;7,613;413;5%;29;0.32%
2021;29;12,639;30;52%;48%;11,123;12.1%;10,382;586;6%;40;0.32%
2021;30;15,512;31;52%;48%;13,658;12.1%;12,620;786;6%;70;0.45%
2021;31;20,417;30;52%;48%;17,735;12.6%;16,162;1011;6%;88;0.43%
2021;32;32,070;30;51%;49%;27,486;12.3%;24,872;1670;7%;144;0.45%
2021;33;49,646;29;51%;49%;41,107;14.9%;38,369;2354;6%;222;0.45%
2021;34;66,382;29;51%;49%;53,351;15.8%;50,868;3189;6%;346;0.52%
2021;35;74,749;30;50%;50%;58,453;16.4%;56,303;3265;6%;427;0.57%
2021;36;71,675;30;50%;50%;56,371;15.3%;53,947;3286;6%;445;0.62%
2021;37;61,475;31;51%;49%;49,186;15.4%;46,617;2776;6%;383;0.62%
2021;38;53,610;31;50%;50%;43,000;14.6%;40,700;2470;6%;350;0.65%
2021;39;56,490;32;50%;50%;46,287;12.8%;43,423;2541;6%;417;0.74%
2021;40;58,006;34;50%;50%;48,389;12.4%;44,501;2613;6%;482;0.83%
2021;41;65,354;34;49%;51%;54,132;10.6%;49,694;3056;6%;572;0.88%
2021;42;97,726;36;49%;51%;80,279;10.0%;72,857;4727;6%;1031;1.05%
2021;43;137,032;36;49%;51%;109,215;10.9%;99,364;5897;6%;1262;0.92%
2021;44;177,882;37;49%;51%;129,628;10.4%;119,016;6993;6%;1650;0.93%
2021;45;271,300;36;49%;51%;171,782;10.9%;168,046;8731;5%;2242;0.83%
2021;46;351,722;36;49%;51%;198,105;11.6%;204,221;10294;5%;2647;0.75%
2021;47;403,326;36;49%;51%;207,012;12.0%;219,100;10886;5%;3023;0.75%
2021;48;388,265;36;50%;50%;188,826;12.5%;206,901;10480;5%;2794;0.72%
2021;49;338,200;35;49%;51%;165,849;13.2%;183,180;9626;5%;2445;0.72%
2021;50;273,610;34;49%;51%;136,090;14.1%;151,806;7840;5%;1920;0.70%
2021;51;193,934;34;49%;51%;97,765;15.2%;107,786;5419;5%;1235;0.64%
2021;52;208,751;35;49%;51%;104,466;12.8%;115,947;5221;5%;982;0.47%
2022;1;338,131;33;49%;51%;152,713;13.7%;184,226;5154;3%;805;0.24%
2022;1;338,136;33;49%;51%;153,068;13.7%;184,460;5168;3%;808;0.24%
2022;2;486,043;31;50%;50%;175,302;16.3%;241,729;5024;2%;648;0.13%
2022;3;796,077;30;50%;50%;219,877;16.1%;346,914;6637;2%;790;0.10%
2022;4;1,110,624;30;49%;51%;236,849;16.2%;443,981;7924;2%;1000;0.09%
2022;5;1,289,567;31;49%;51%;243,961;15.4%;481,298;9577;2%;1280;0.10%
2022;6;1,307,261;32;48%;52%;250,541;14.7%;503,909;9856;2%;1451;0.11%
2022;7;1,190,570;33;48%;52%;221,643;14.4%;469,642;9906;2%;1439;0.12%
2022;8;1,090,497;34;48%;52%;200,535;14.1%;428,480;9455;2%;1212;0.11%
2022;9;1,124,923;35;47%;53%;199,423;13.2%;448,009;9029;2%;1128;0.10%
2022;10;1,398,785;35;48%;52%;213,356;13.3%;527,832;10277;2%;1173;0.08%
2022;11;1,565,894;36;48%;52%;196,564;13.0%;568,479;10706;2%;971;0.06%
2022;12;1,565,494;37;48%;52%;165,611;13.1%;550,797;9753;2%;720;0.05%
2022;13;1,274,428;38;48%;52%;112,668;11.9%;441,039;7234;2%;303;0.02%
