Die dem RKI übermittelten COVID-19-Fälle nach Meldewoche und  Geschlecht sowie Anteile mit für COVID-19 relevanten Symptomen, Anteile Hospitalisierter und Verstorbener für die Meldewochen KW 10 – 53/2020 und KW 01 - 25/2021;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2020;41;26,115;39;51%;49%;20,107;16.4%;21,674;1609;7%;244;0.93%
2020;42;42,055;39;51%;49%;31,032;15.9%;34,103;2348;7%;464;1.10%
2020;43;74,811;40;50%;50%;52,697;15.4%;58,601;4149;7%;1002;1.34%
2020;44;111,026;41;50%;50%;76,114;15.5%;85,015;5990;7%;1616;1.46%
2020;45;125,761;41;49%;51%;86,300;15.2%;94,647;6902;7%;1880;1.49%
2020;46;127,760;42;48%;52%;86,936;14.8%;96,743;7599;8%;2501;1.96%
2020;47;128,363;43;47%;53%;87,766;14.7%;96,338;8110;8%;3188;2.48%
2020;48;123,218;44;47%;53%;83,562;15.3%;92,207;8372;9%;3565;2.89%
2020;49;128,424;45;46%;54%;88,597;14.1%;96,599;9187;10%;4426;3.45%
2020;50;156,345;46;45%;55%;109,125;14.5%;117,539;11304;10%;5707;3.65%
2020;51;174,786;46;45%;55%;120,639;14.4%;130,151;12613;10%;6378;3.65%
2020;52;138,994;48;44%;56%;93,809;15.8%;102,906;11085;11%;5654;4.07%
2020;53;123,096;49;44%;56%;85,981;13.5%;93,059;10946;12%;5646;4.59%
2021;1;145,555;48;45%;55%;104,699;13.0%;110,849;11159;10%;5654;3.88%
2021;2;118,984;48;45%;55%;84,594;15.8%;91,471;9918;11%;5017;4.22%
2021;3;95,580;48;46%;54%;69,289;15.8%;75,320;8764;12%;4020;4.21%
2021;4;78,159;48;46%;54%;56,755;15.9%;62,885;7397;12%;3044;3.89%
2021;5;64,600;46;47%;53%;48,641;16.0%;53,649;6459;12%;2214;3.43%
2021;6;50,814;45;48%;52%;39,274;16.5%;42,610;5185;12%;1661;3.27%
2021;7;52,439;44;49%;51%;40,953;16.2%;44,062;5080;12%;1457;2.78%
2021;8;56,388;42;50%;50%;44,033;15.9%;47,131;4791;10%;1195;2.12%
2021;9;58,392;40;51%;49%;46,063;15.8%;48,775;4334;9%;1027;1.76%
2021;10;71,350;39;50%;50%;56,149;15.8%;58,465;4798;8%;1079;1.51%
2021;11;92,620;39;50%;50%;72,525;15.4%;75,573;5614;7%;1250;1.35%
2021;12;116,410;38;51%;49%;89,329;15.9%;94,540;6700;7%;1470;1.26%
2021;13;110,147;39;51%;49%;83,956;15.4%;88,863;6771;8%;1527;1.39%
2021;14;118,313;39;51%;49%;92,000;14.1%;96,566;7435;8%;1520;1.28%
2021;15;142,094;38;51%;49%;107,064;16.1%;114,978;7553;7%;1550;1.09%
2021;16;144,967;37;52%;48%;107,331;17.1%;116,503;7498;6%;1502;1.04%
2021;17;124,892;37;52%;48%;93,064;17.1%;99,809;6293;6%;1201;0.96%
2021;18;101,128;37;51%;49%;75,982;16.9%;81,018;5142;6%;898;0.89%
2021;19;70,887;37;51%;49%;53,119;17.4%;57,402;3749;7%;580;0.82%
2021;20;52,797;36;51%;49%;39,668;17.7%;42,952;2614;6%;382;0.72%
2021;21;29,931;35;52%;48%;22,585;18.6%;24,503;1607;7%;212;0.71%
2021;22;20,747;34;51%;49%;15,845;20.3%;17,335;1061;6%;104;0.50%
2021;23;14,066;33;51%;49%;10,697;22.0%;11,814;747;6%;45;0.32%
2021;24;7,267;32;52%;48%;5,235;22.9%;5,974;449;8%;17;0.23%
2021;25;4,774;32;54%;46%;3,124;21.5%;3,641;267;7%;10;0.21%
