Stand: 17.11.2021 07:44:02;;;;;;;;;;;;
;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2020;35;8,827;32;53%;47%;6,855;30.4%;7,387;374;5%;18;0.20%
2020;36;8,612;33;54%;46%;6,665;26.6%;7,088;407;6%;36;0.42%
2020;37;9,760;35;52%;48%;7,683;20.0%;7,998;476;6%;68;0.70%
2020;38;12,289;36;51%;49%;9,935;18.1%;10,203;684;7%;82;0.67%
2020;39;13,062;37;52%;48%;10,483;17.9%;10,902;781;7%;110;0.84%
2020;40;15,925;38;52%;48%;12,718;17.1%;13,545;892;7%;122;0.77%
2020;41;26,111;39;51%;49%;20,225;16.1%;21,611;1621;8%;245;0.94%
2020;42;42,061;39;51%;49%;31,309;15.7%;34,127;2360;7%;463;1.10%
2020;43;74,868;40;50%;50%;53,171;15.1%;58,784;4188;7%;1012;1.35%
2020;44;111,020;41;50%;50%;76,827;15.3%;84,886;6011;7%;1618;1.46%
2020;45;125,728;41;49%;51%;87,136;15.0%;94,443;6918;7%;1892;1.50%
2020;46;127,794;42;48%;52%;87,682;14.7%;96,836;7619;8%;2520;1.97%
2020;47;128,367;43;47%;53%;88,539;14.7%;96,809;8160;8%;3205;2.50%
2020;48;123,154;44;47%;53%;84,542;15.4%;92,556;8405;9%;3575;2.90%
2020;49;128,352;45;46%;54%;89,730;14.1%;96,741;9255;10%;4456;3.47%
2020;50;156,291;46;45%;55%;110,435;14.5%;117,714;11358;10%;5733;3.67%
2020;51;174,703;46;45%;55%;122,312;14.4%;130,357;12645;10%;6423;3.68%
2020;52;138,948;48;44%;56%;95,461;15.8%;103,501;11120;11%;5686;4.09%
2020;53;123,062;49;44%;56%;87,439;13.4%;93,684;11058;12%;5682;4.62%
2021;1;145,443;48;45%;55%;106,524;13.1%;111,798;11253;10%;5696;3.92%
2021;2;118,881;48;45%;55%;86,006;15.9%;91,692;9971;11%;5057;4.25%
2021;3;95,518;48;46%;54%;71,001;16.0%;76,075;8926;12%;4054;4.24%
2021;4;78,123;48;46%;54%;58,777;16.1%;64,162;7576;12%;3062;3.92%
2021;5;64,552;46;47%;53%;49,681;16.2%;53,518;6505;12%;2237;3.47%
2021;6;50,803;45;48%;52%;40,037;16.6%;42,479;5234;12%;1674;3.30%
2021;7;52,383;44;49%;51%;41,710;16.3%;44,046;5155;12%;1467;2.80%
2021;8;56,347;42;50%;50%;44,912;16.1%;47,266;4850;10%;1210;2.15%
2021;9;58,372;40;51%;49%;47,197;16.0%;48,862;4447;9%;1044;1.79%
2021;10;71,310;39;50%;50%;57,739;16.1%;58,895;4926;8%;1089;1.53%
2021;11;92,582;39;50%;50%;74,455;15.6%;75,913;5800;8%;1274;1.38%
2021;12;116,271;38;51%;49%;91,807;16.2%;94,963;6897;7%;1511;1.30%
2021;13;110,095;39;51%;49%;86,343;15.7%;89,426;6945;8%;1571;1.43%
2021;14;118,274;39;51%;49%;94,297;14.1%;95,754;7611;8%;1569;1.33%
2021;15;142,056;38;51%;49%;111,805;16.1%;115,280;7842;7%;1612;1.13%
2021;16;144,754;37;52%;48%;113,721;17.3%;117,786;8008;7%;1601;1.11%
2021;17;124,791;37;52%;48%;99,038;17.5%;101,216;6766;7%;1287;1.03%
2021;18;100,988;37;51%;49%;81,480;17.1%;82,871;5522;7%;996;0.99%
2021;19;70,816;37;51%;49%;57,053;17.5%;58,128;4065;7%;658;0.93%
2021;20;52,698;36;51%;49%;42,493;18.0%;43,535;2790;6%;438;0.83%
2021;21;29,874;35;52%;48%;24,274;18.7%;24,895;1718;7%;257;0.86%
2021;22;20,676;34;51%;49%;16,642;20.0%;17,210;1143;7%;140;0.68%
2021;23;14,032;33;51%;49%;11,344;22.2%;11,918;812;7%;66;0.47%
2021;24;7,269;32;52%;48%;5,847;22.6%;6,204;524;8%;45;0.62%
2021;25;4,819;32;54%;46%;3,940;21.3%;4,103;360;9%;30;0.62%
2021;26;4,358;32;53%;47%;3,663;17.2%;3,748;317;8%;23;0.53%
2021;27;5,572;32;53%;47%;4,778;13.2%;4,720;362;8%;24;0.43%
2021;28;9,100;30;54%;46%;7,962;12.5%;7,660;412;5%;29;0.32%
2021;29;12,628;30;52%;48%;11,117;12.1%;10,391;587;6%;38;0.30%
2021;30;15,497;31;52%;48%;13,637;12.2%;12,623;783;6%;67;0.43%
2021;31;20,410;30;52%;48%;17,716;12.6%;16,018;1013;6%;85;0.42%
2021;32;32,058;30;51%;49%;27,424;12.3%;24,640;1659;7%;140;0.44%
2021;33;49,617;29;51%;49%;40,933;15.0%;37,980;2344;6%;217;0.44%
2021;34;66,327;29;51%;49%;53,146;15.8%;50,362;3170;6%;334;0.50%
2021;35;74,676;30;50%;50%;58,110;16.5%;55,642;3231;6%;403;0.54%
2021;36;71,650;30;50%;50%;55,713;15.3%;53,295;3253;6%;415;0.58%
2021;37;61,437;31;51%;49%;48,330;15.4%;46,164;2745;6%;350;0.57%
2021;38;53,594;31;50%;50%;42,334;14.6%;40,405;2448;6%;322;0.60%
2021;39;56,451;32;50%;50%;45,408;12.8%;43,087;2511;6%;370;0.66%
2021;40;57,926;34;50%;50%;47,467;12.4%;44,051;2559;6%;413;0.71%
2021;41;65,226;34;49%;51%;52,632;10.7%;48,732;2998;6%;450;0.69%
2021;42;97,382;36;49%;51%;76,249;10.1%;70,490;4539;6%;729;0.75%
2021;43;136,782;36;49%;51%;100,075;11.0%;94,176;5482;6%;740;0.54%
2021;44;177,524;37;49%;51%;107,354;10.5%;106,919;5919;6%;666;0.38%
2021;45;266,831;36;49%;51%;103,636;11.1%;129,184;5287;4%;347;0.13%
