Die dem RKI übermittelten COVID-19-Fälle nach Meldewoche und  Geschlecht sowie Anteile mit für COVID-19 relevanten Symptomen, Anteile Hospitalisierter und Verstorbener für die Meldewochen KW 10 – 53/2020 und KW 01 - 32/2021;;;;;;;;;;;;
Stand: 17.08.2021 08:32:37;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2021;22;20,703;34;51%;49%;16,525;19.8%;17,929;1138;6%;134;0.65%
2021;23;14,031;33;51%;49%;11,223;22.0%;12,344;812;7%;64;0.46%
2021;24;7,257;32;52%;48%;5,781;22.5%;6,389;517;8%;41;0.56%
2021;25;4,812;32;54%;46%;3,881;21.4%;4,191;354;8%;28;0.58%
2021;26;4,344;32;53%;47%;3,603;16.8%;3,807;311;8%;20;0.46%
2021;27;5,556;32;53%;47%;4,727;13.1%;4,860;352;7%;22;0.40%
2021;28;9,064;30;54%;46%;7,798;12.3%;7,838;400;5%;20;0.22%
2021;29;12,592;30;52%;48%;10,821;12.1%;10,250;559;5%;26;0.21%
2021;30;15,463;31;52%;48%;12,925;12.2%;12,064;727;6%;41;0.27%
2021;31;20,322;30;51%;49%;15,522;12.5%;13,773;833;6%;24;0.12%
2021;32;31,385;30;51%;49%;19,839;13.2%;18,597;986;5%;17;0.05%
