;;;;;;;;;;;;
Stand: 03.11.2021 07:43:37;;;;;;;;;;;;
;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2021;32;32,047;30;51%;49%;27,411;12.3%;24,615;1655;7%;137;0.43%
2021;33;49,609;29;51%;49%;40,822;15.0%;37,879;2340;6%;212;0.43%
2021;34;66,311;29;51%;49%;52,936;15.8%;50,036;3162;6%;330;0.50%
2021;35;74,666;30;50%;50%;57,978;16.5%;55,418;3226;6%;397;0.53%
2021;36;71,644;30;50%;50%;55,372;15.4%;52,947;3243;6%;404;0.56%
2021;37;61,411;31;51%;49%;47,825;15.5%;45,706;2722;6%;338;0.55%
2021;38;53,570;31;50%;50%;42,223;14.6%;40,285;2428;6%;300;0.56%
2021;39;56,425;32;50%;50%;45,145;12.8%;42,854;2483;6%;335;0.59%
2021;40;57,884;34;50%;50%;46,670;12.4%;43,412;2498;6%;344;0.59%
2021;41;65,152;34;49%;51%;51,594;10.7%;47,901;2913;6%;329;0.50%
2021;42;97,210;36;49%;51%;71,644;10.1%;67,092;4102;6%;378;0.39%
2021;43;134,857;36;49%;51%;78,246;11.4%;79,605;3741;5%;172;0.13%
