;;;;;;;;;;;;
Stand: 09.02.2022 10:00:20;;;;;;;;;;;;
;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2021;37;61,455;31;51%;49%;48,989;15.4%;46,572;2764;6%;379;0.62%
2021;38;53,616;31;50%;50%;42,842;14.6%;40,677;2467;6%;347;0.65%
2021;39;56,483;32;50%;50%;46,087;12.8%;43,393;2533;6%;408;0.72%
2021;40;58,005;34;50%;50%;48,252;12.4%;44,463;2601;6%;480;0.83%
2021;41;65,356;34;49%;51%;53,882;10.6%;49,655;3052;6%;566;0.87%
2021;42;97,732;36;49%;51%;79,808;10.1%;72,735;4716;6%;1024;1.05%
2021;43;137,039;36;49%;51%;108,336;10.9%;99,025;5879;6%;1246;0.91%
2021;44;177,897;37;49%;51%;127,883;10.4%;118,224;6949;6%;1627;0.91%
2021;45;271,372;36;49%;51%;168,980;11.0%;167,098;8697;5%;2207;0.81%
2021;46;351,776;36;49%;51%;192,284;11.7%;202,266;10227;5%;2587;0.74%
2021;47;403,434;36;49%;51%;199,202;12.1%;216,738;10778;5%;2942;0.73%
2021;48;388,366;36;50%;50%;183,863;12.6%;204,124;10352;5%;2701;0.70%
2021;49;338,192;35;49%;51%;160,640;13.2%;180,407;9509;5%;2341;0.69%
2021;50;273,570;34;49%;51%;131,670;14.1%;149,459;7723;5%;1831;0.67%
2021;51;193,943;34;49%;51%;94,753;15.3%;106,351;5314;5%;1170;0.60%
2021;52;208,635;35;49%;51%;100,711;12.8%;113,993;5122;4%;880;0.42%
2022;1;337,704;34;49%;51%;145,166;13.7%;179,082;4973;3%;709;0.21%
2022;2;485,524;31;50%;50%;162,875;16.4%;232,737;4719;2%;495;0.10%
2022;3;792,756;30;50%;50%;196,724;16.4%;331,100;5963;2%;486;0.06%
2022;4;1,094,353;30;49%;51%;193,423;16.5%;410,824;6548;2%;399;0.04%
2022;5;1,252,280;31;49%;51%;151,765;14.9%;400,506;6118;2%;241;0.02%
