Die 7-Tage-Inzidenz für hospitalisierte COVID-19-Fälle /100.000 Einwohner nach Meldedatum basierend auf der Verordnung vom 13.07.2021 zur Meldepflicht der Krankenhausaufnahme von COVID-19 Hospitalisierten ab KW28/2021.;;;;;;;;;;;;
Stand: 20.10.2021 07:42:47;;;;;;;;;;;;
;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2020;34;9,595;32;55%;45%;7,197;34.4%;8,271;438;5%;31;0.32%
2020;35;8,827;32;53%;47%;6,855;30.4%;7,392;374;5%;18;0.20%
2020;36;8,614;33;54%;46%;6,667;26.6%;7,101;407;6%;36;0.42%
2020;37;9,760;35;52%;48%;7,682;20.0%;8,003;477;6%;68;0.70%
2020;38;12,288;36;51%;49%;9,934;18.1%;10,212;685;7%;81;0.66%
2020;39;13,062;37;52%;48%;10,483;18.0%;10,908;780;7%;110;0.84%
2020;40;15,922;38;52%;48%;12,717;17.2%;13,549;892;7%;122;0.77%
2020;41;26,111;39;51%;49%;20,220;16.1%;21,652;1621;7%;245;0.94%
2020;42;42,062;39;51%;49%;31,304;15.7%;34,156;2361;7%;463;1.10%
2020;43;74,872;40;50%;50%;53,145;15.1%;58,787;4190;7%;1011;1.35%
2020;44;111,017;41;50%;50%;76,734;15.4%;84,860;6010;7%;1617;1.46%
2020;45;125,725;41;49%;51%;87,089;15.0%;94,474;6916;7%;1888;1.50%
2020;46;127,779;42;48%;52%;87,662;14.7%;96,862;7614;8%;2520;1.97%
2020;47;128,354;43;47%;53%;88,512;14.7%;96,838;8158;8%;3205;2.50%
2020;48;123,157;44;47%;53%;84,519;15.4%;92,594;8406;9%;3575;2.90%
2020;49;128,354;45;46%;54%;89,714;14.1%;96,826;9256;10%;4451;3.47%
2020;50;156,285;46;45%;55%;110,413;14.5%;117,803;11357;10%;5730;3.67%
2020;51;174,705;46;45%;55%;122,304;14.4%;130,482;12639;10%;6417;3.67%
2020;52;138,953;48;44%;56%;95,452;15.8%;103,597;11120;11%;5686;4.09%
2020;53;123,073;49;44%;56%;87,423;13.4%;93,783;11058;12%;5678;4.61%
2021;1;145,439;48;45%;55%;106,129;13.2%;111,818;11251;10%;5689;3.91%
2021;2;118,894;48;45%;55%;85,810;15.9%;91,853;9976;11%;5048;4.25%
2021;3;95,517;48;46%;54%;70,839;16.1%;76,247;8928;12%;4046;4.24%
2021;4;78,127;48;46%;54%;58,707;16.1%;64,324;7572;12%;3062;3.92%
2021;5;64,556;46;47%;53%;49,641;16.2%;53,656;6495;12%;2234;3.46%
2021;6;50,808;45;48%;52%;39,949;16.5%;42,563;5231;12%;1672;3.29%
2021;7;52,387;44;49%;51%;41,681;16.3%;44,134;5158;12%;1467;2.80%
2021;8;56,349;42;50%;50%;44,881;16.1%;47,343;4849;10%;1207;2.14%
2021;9;58,370;40;51%;49%;47,142;16.0%;48,976;4441;9%;1042;1.79%
2021;10;71,309;39;50%;50%;57,697;16.1%;59,030;4919;8%;1089;1.53%
2021;11;92,579;39;50%;50%;74,392;15.6%;76,031;5794;8%;1271;1.37%
2021;12;116,267;38;51%;49%;91,706;16.2%;95,225;6890;7%;1508;1.30%
2021;13;110,099;39;51%;49%;86,253;15.7%;89,728;6941;8%;1570;1.43%
2021;14;118,261;39;51%;49%;94,224;14.1%;96,167;7600;8%;1569;1.33%
2021;15;142,059;38;51%;49%;111,751;16.1%;115,907;7852;7%;1605;1.13%
2021;16;144,757;37;52%;48%;113,630;17.3%;118,353;8015;7%;1595;1.10%
2021;17;124,791;37;52%;48%;98,964;17.5%;101,574;6767;7%;1278;1.02%
2021;18;100,984;37;51%;49%;81,246;17.1%;83,184;5523;7%;991;0.98%
2021;19;70,821;37;51%;49%;56,990;17.5%;58,496;4058;7%;655;0.92%
2021;20;52,690;36;51%;49%;42,434;18.0%;43,694;2791;6%;435;0.83%
2021;21;29,868;35;52%;48%;24,231;18.7%;25,023;1719;7%;255;0.85%
2021;22;20,671;34;51%;49%;16,633;20.0%;17,314;1143;7%;138;0.67%
2021;23;14,027;33;51%;49%;11,329;22.3%;12,018;813;7%;66;0.47%
2021;24;7,265;32;52%;48%;5,834;22.6%;6,242;525;8%;44;0.61%
2021;25;4,817;32;54%;46%;3,939;21.4%;4,126;360;9%;30;0.62%
2021;26;4,351;32;53%;47%;3,660;17.2%;3,757;317;8%;23;0.53%
2021;27;5,565;32;53%;47%;4,776;13.2%;4,757;360;8%;24;0.43%
2021;28;9,089;30;54%;46%;7,954;12.5%;7,735;412;5%;29;0.32%
2021;29;12,619;30;52%;48%;11,073;12.1%;10,372;581;6%;37;0.29%
2021;30;15,490;31;52%;48%;13,591;12.2%;12,565;781;6%;66;0.43%
2021;31;20,392;30;52%;48%;17,598;12.5%;15,868;994;6%;84;0.41%
2021;32;32,045;30;51%;49%;26,950;12.3%;24,146;1632;7%;136;0.42%
2021;33;49,593;29;51%;49%;40,375;14.9%;37,397;2312;6%;206;0.42%
2021;34;66,287;29;51%;49%;52,690;15.8%;49,772;3147;6%;324;0.49%
2021;35;74,649;30;50%;50%;56,665;16.5%;54,301;3173;6%;380;0.51%
2021;36;71,622;30;50%;50%;53,320;15.3%;50,947;3141;6%;382;0.53%
2021;37;61,399;31;51%;49%;46,719;15.5%;44,698;2645;6%;317;0.52%
2021;38;53,567;31;50%;50%;41,650;14.6%;39,773;2381;6%;265;0.49%
2021;39;56,410;32;50%;50%;43,704;12.8%;41,779;2387;6%;258;0.46%
2021;40;57,797;34;50%;50%;44,050;12.5%;41,623;2289;5%;201;0.35%
2021;41;64,723;34;49%;51%;44,308;11.0%;42,968;2119;5%;86;0.13%
